postcode,lat,lon,sub_category
DG8 0NJ,54.859549,-4.800838,POWER_CYCLE
PL13 2HD,50.352102,-4.457314,SMART_TO_SMART_MEX
IV51 9LN,57.426029,-6.266752,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DH3 1JU,54.904982,-1.584008,TRAD_TO_SMART_MEX
AB45 3HE,57.641686,-2.315865,COMMS_HUB_REPLACEMENT
KT13 8XF,51.370262,-0.46557,SITE_INVESTIGATION
OX14 5EZ,51.665782,-1.293324,SITE_INVESTIGATION
TN13 1TJ,51.250549,0.182659,METER_MOVE
SW16 2BT,51.429338,-0.125738,COMMS_HUB_REPLACEMENT
LE12 6TT,52.804366,-1.103795,NEW_CONNECTION
RM16 6RZ,51.488431,0.304531,SITE_INVESTIGATION
B45 9UY,52.399193,-2.026852,POWER_CYCLE
HD9 2BJ,53.569116,-1.790952,TRAD_TO_SMART_MEX
KA11 1BD,55.62611,-4.642742,NEW_CONNECTION
WF4 4QJ,53.646972,-1.599113,SMART_TO_SMART_MEX
LN12 2JD,53.305255,0.285708,POWER_CYCLE
PL9 0AQ,50.330852,-4.102945,COMMS_HUB_REPLACEMENT
LE67 9TY,52.683163,-1.267554,SMART_TO_SMART_MEX
PE11 2BJ,52.794994,-0.143679,POWER_CYCLE
PO22 7NA,50.789249,-0.632008,TRAD_TO_SMART_MEX
HG4 2QP,54.135736,-1.544333,SMART_TO_SMART_MEX
ME2 3QL,51.398299,0.47357,POWER_CYCLE
GU24 8RX,51.352677,-0.594138,SMART_TO_SMART_MEX
DD11 4SN,56.637099,-2.66647,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EH46 7DS,55.755643,-3.354106,TRAD_TO_SMART_MEX
EH14 7NL,55.88482,-3.342103,COMMS_HUB_REPLACEMENT
HR1 4JY,52.039168,-2.644123,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DE4 2JW,53.152311,-1.599366,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
LL42 1DZ,52.752114,-4.007605,COMMS_HUB_REPLACEMENT
GL14 2DR,51.816631,-2.500602,ISOLATOR_SWITCH
CB3 0QW,52.241838,0.082714,TRAD_TO_SMART_MEX
BH23 5DD,50.738895,-1.70232,SITE_INVESTIGATION
HR4 0SH,52.069387,-2.776777,SMART_TO_SMART_MEX
OL7 9TF,53.504966,-2.098715,TRAD_TO_SMART_MEX
CB1 9LF,52.189721,0.170533,SMART_TO_SMART_MEX
TN12 6XX,51.177549,0.399365,TRAD_TO_SMART_MEX
DD11 5BX,56.56531,-2.562513,SITE_INVESTIGATION
PR5 6NR,53.729517,-2.65733,TRAD_TO_SMART_MEX
BA22 9NG,50.916574,-2.672894,SITE_INVESTIGATION
CT4 6PA,51.20731,1.159966,TRAD_TO_SMART_MEX
SM2 5HS,51.357009,-0.17642,METER_MOVE
TN12 6JD,51.180083,0.389007,SMART_TO_SMART_MEX
DD11 5LE,56.571717,-2.573713,SMART_TO_SMART_MEX
L2 2SX,53.409603,-2.988174,SMART_TO_SMART_MEX
KA3 1TF,55.619635,-4.512024,SMART_TO_SMART_MEX
CB1 3TU,52.193423,0.15595,SITE_INVESTIGATION
B24 8AR,52.519533,-1.844787,SMART_TO_SMART_MEX
NG17 2ER,53.12705,-1.275395,TRAD_TO_SMART_MEX
M20 2NH,53.426635,-2.24144,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
ME14 1NA,51.282154,0.517115,COMMS_HUB_REPLACEMENT
EX39 1SD,51.056352,-4.197628,THREE_PHASE
BL7 9XN,53.622464,-2.43313,TRAD_TO_SMART_MEX
WA16 9LW,53.236982,-2.384801,POWER_CYCLE
PO10 8GR,50.85094,-0.904562,TRACE_AND_LABEL
KT10 0SP,51.374962,-0.339348,SMART_TO_SMART_MEX
L8 0RS,53.394313,-2.947036,POWER_CYCLE
WF3 3QW,53.729675,-1.486709,SMART_TO_SMART_MEX
IV3 8LP,57.464786,-4.276103,THREE_PHASE
DD10 8DY,56.706873,-2.460975,POWER_CYCLE
LE2 6GF,52.602035,-1.121608,COMMS_HUB_REPLACEMENT
E2 7AD,51.530588,-0.064994,SMART_TO_SMART_MEX
EH4 1QE,55.954379,-3.213802,SMART_TO_SMART_MEX
DD8 2SH,56.63656,-2.738226,POWER_CYCLE
PR26 6AT,53.710182,-2.715339,SMART_TO_SMART_MEX
YO25 5BE,54.011362,-0.443773,TRACE_AND_LABEL
PL19 9AL,50.547428,-4.136606,TRAD_TO_SMART_MEX
KA26 0PZ,55.112192,-4.794505,SMART_TO_SMART_MEX
CR6 9SS,51.310322,-0.043468,SMART_TO_SMART_MEX
DA16 2HS,51.454591,0.10315,SMART_TO_SMART_MEX
ME15 0PF,51.249934,0.454234,METER_REMOVAL
EX33 1AR,51.111238,-4.164914,METER_MOVE
TW10 7QL,51.438974,-0.316294,SMART_TO_SMART_MEX
B94 5NH,52.348938,-1.776841,SITE_INVESTIGATION
TR4 8JE,50.296309,-5.159333,TRAD_TO_SMART_MEX
DA3 8AR,51.384776,0.314568,POWER_CYCLE
PA44 7PZ,55.764469,-6.207155,SMART_TO_SMART_MEX
WA3 4EB,53.452488,-2.523901,TRAD_TO_SMART_MEX
DT8 3RP,50.841605,-2.830032,SMART_TO_SMART_MEX
ML10 6LT,55.677535,-4.066527,SMART_TO_SMART_MEX
BA1 7HE,51.412651,-2.320582,TRAD_TO_SMART_MEX
AB10 6AG,57.13593,-2.11246,TRAD_TO_SMART_MEX
DN5 7JH,53.510799,-1.187907,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DN3 2BA,53.541162,-1.061413,TRAD_TO_SMART_MEX
LL53 6HE,52.934149,-4.51961,MEDIUM_PRESSURE
TR21 0LP,49.914392,-6.315107,SMART_TO_SMART_MEX
PH49 4HP,56.683067,-5.105741,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PA12 4BJ,55.797837,-4.627227,TRACE_AND_LABEL
NE33 4SD,54.979595,-1.430555,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
TF4 2GY,52.677023,-2.469593,TRAD_TO_SMART_MEX
CA13 0UL,54.646679,-3.440636,TRAD_TO_SMART_MEX
GU1 4LB,51.236192,-0.572771,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
BN1 7GE,50.844037,-0.130158,TRAD_TO_SMART_MEX
HG4 3NU,54.147592,-1.646379,SMART_TO_SMART_MEX
NE9 6DY,54.93818,-1.60892,SMART_TO_SMART_MEX
CB23 5EH,52.21457,-0.070333,TRAD_TO_SMART_MEX
IV49 9BG,57.159191,-6.060401,TRAD_TO_SMART_MEX
S5 6QN,53.419165,-1.451047,MEDIUM_PRESSURE
DD9 6SA,56.736613,-2.769528,SMART_TO_SMART_MEX
PO10 7JU,50.844972,-0.950895,SMART_TO_SMART_MEX
NG7 1RU,52.947397,-1.162836,POWER_CYCLE
DN9 2DR,53.486333,-0.864413,SMART_TO_SMART_MEX
LL43 2BB,52.776893,-4.088291,TRAD_TO_SMART_MEX
BD23 5BL,54.076022,-1.999414,POWER_CYCLE
W14 0BT,51.501711,-0.219773,THREE_PHASE
NG9 1GS,52.920322,-1.217214,POWER_CYCLE
G72 6AB,55.829612,-4.130362,POWER_CYCLE
GU12 4NF,51.242601,-0.751137,TRAD_TO_SMART_MEX
HP4 3DA,51.760782,-0.568347,SMART_TO_SMART_MEX
EH22 2FJ,55.89527,-3.039264,NEW_CONNECTION
HP18 9SU,51.821393,-1.050569,POWER_CYCLE
LL53 8LP,52.846856,-4.708235,TRAD_TO_SMART_MEX
AB43 6NB,57.651245,-2.206606,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PA34 4GB,56.400578,-5.482379,TRAD_TO_SMART_MEX
PO3 6GZ,50.803146,-1.066483,SMART_TO_SMART_MEX
BA4 4QE,51.187027,-2.506553,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EX15 1TT,50.856434,-3.407774,SITE_INVESTIGATION
TD15 1JG,55.769107,-1.999273,POWER_CYCLE
SW19 1BG,51.420468,-0.186121,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
CO4 3JF,51.895788,0.941736,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
FK2 8ST,56.042179,-3.811782,POWER_CYCLE
PR3 0DG,53.851957,-2.87453,POWER_CYCLE
PR4 6WG,53.679371,-2.829364,TRAD_TO_SMART_MEX
OX9 2EA,51.745753,-0.97748,SITE_INVESTIGATION
BA2 5JG,51.359337,-2.349565,TRAD_TO_SMART_MEX
PR4 5EJ,53.730992,-2.770371,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
LE14 2EY,52.723458,-0.897192,POWER_CYCLE
W4 4DF,51.490646,-0.264557,SMART_TO_SMART_MEX
LE11 2SD,52.746961,-1.210991,TRAD_TO_SMART_MEX
NE30 3NQ,55.034811,-1.439316,MEDIUM_PRESSURE
AB11 9JD,57.135986,-2.086323,POWER_CYCLE
NR1 1ND,52.628486,1.305088,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PE33 0PE,52.708749,0.411829,POWER_CYCLE
EX34 8NF,51.159041,-4.1245,TRACE_AND_LABEL
SE14 6QQ,51.47453,-0.032104,SMART_TO_SMART_MEX
B63 2PL,52.465609,-2.087477,TRAD_TO_SMART_MEX
DH7 8DB,54.741571,-1.640016,TRAD_TO_SMART_MEX
TQ13 9TS,50.617899,-3.716169,THREE_PHASE
AB56 5QN,57.664451,-3.0129,COMMS_HUB_REPLACEMENT
PA2 7GD,55.839267,-4.399103,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EH47 7QP,55.871217,-3.61362,TRAD_TO_SMART_MEX
M16 8FU,53.451629,-2.255917,SMART_TO_SMART_MEX
SK4 5HF,53.428433,-2.174388,TRAD_TO_SMART_MEX
BS13 7HW,51.429999,-2.611322,SMART_TO_SMART_MEX
NE10 8YP,54.951151,-1.528916,TRAD_TO_SMART_MEX
FK7 8JF,56.088283,-3.905066,TRAD_TO_SMART_MEX
MK3 5EY,51.987077,-0.767513,POWER_CYCLE
BH1 3QJ,50.724432,-1.851364,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SG12 7EJ,51.81236,-0.026355,SITE_INVESTIGATION
KY16 9DN,56.337439,-2.809982,POWER_CYCLE
LL19 7TS,53.337557,-3.416974,POWER_CYCLE
PO36 0JJ,50.652738,-1.202946,POWER_CYCLE
S11 7RA,53.356527,-1.527605,MEDIUM_PRESSURE
HP27 9PA,51.712869,-0.870329,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SW16 6RP,51.42432,-0.144427,SMART_TO_SMART_MEX
DD2 1RG,56.460389,-2.995435,COMMS_HUB_REPLACEMENT
SY23 1EU,52.414416,-4.072971,POWER_CYCLE
YO10 4PL,53.935623,-1.07359,SMART_TO_SMART_MEX
BS41 9DZ,51.430039,-2.665106,SMART_TO_SMART_MEX
DD8 5NX,56.623784,-3.098323,SMART_TO_SMART_MEX
N17 9GT,51.597085,-0.067457,METER_MOVE
PE6 9HP,52.667421,-0.360022,TRAD_TO_SMART_MEX
B61 7PQ,52.331784,-2.072361,TRAD_TO_SMART_MEX
S43 1HT,53.261873,-1.390383,POWER_CYCLE
PL22 0PA,50.365871,-4.617692,THREE_PHASE
TQ5 9JR,50.392351,-3.517081,TRAD_TO_SMART_MEX
BN7 3JZ,50.858835,-0.022598,TRAD_TO_SMART_MEX
CF3 0HD,51.525424,-3.096914,TRAD_TO_SMART_MEX
LU4 8PH,51.89535,-0.449827,SITE_INVESTIGATION
W5 5NT,51.507226,-0.301948,METER_MOVE
SE5 8SG,51.471702,-0.091734,NEW_CONNECTION
CB8 8AQ,52.237287,0.42331,TRAD_TO_SMART_MEX
EH47 8FJ,55.844622,-3.683458,POWER_CYCLE
KT17 2BZ,51.361896,-0.237882,POWER_CYCLE
IP22 5TH,52.414133,1.140881,SMART_TO_SMART_MEX
CA28 8AX,54.538223,-3.578336,SMART_TO_SMART_MEX
RH5 5DX,51.173446,-0.285126,SITE_INVESTIGATION
EX31 2EQ,51.072743,-4.077409,THREE_PHASE
B63 2YD,52.46637,-2.09891,TRAD_TO_SMART_MEX
B77 4NT,52.632895,-1.64746,SMART_TO_SMART_MEX
SO16 3DF,50.942721,-1.384928,TRAD_TO_SMART_MEX
BN22 0TJ,50.804853,0.272287,TRAD_TO_SMART_MEX
NP16 6LZ,51.634156,-2.813545,TRAD_TO_SMART_MEX
BS49 4FR,51.396192,-2.835092,THREE_PHASE
NR19 1GX,52.672673,0.944078,POWER_CYCLE
TQ13 9JT,50.57817,-3.701165,TRAD_TO_SMART_MEX
BA7 7ES,51.084482,-2.518652,THREE_PHASE
TA3 5PP,51.022987,-3.035777,SMART_TO_SMART_MEX
G61 1JY,55.909453,-4.342888,MEDIUM_PRESSURE
KA6 7JZ,55.35981,-4.496895,TRAD_TO_SMART_MEX
G62 7AB,55.943153,-4.340199,TRAD_TO_SMART_MEX
NG2 6BG,52.929568,-1.130005,SITE_INVESTIGATION
LA3 3BW,54.061155,-2.834282,THREE_PHASE
RG41 2TA,51.41216,-0.848861,METER_REMOVAL
KA8 0NE,55.472827,-4.586294,THREE_PHASE
N1 5TN,51.538648,-0.084898,SMART_TO_SMART_MEX
SA44 5LD,52.076054,-4.382587,COMMS_HUB_REPLACEMENT
L3 4AB,53.399633,-2.993718,SITE_INVESTIGATION
ST13 5SB,53.099147,-2.021764,SMART_TO_SMART_MEX
N12 7HH,51.622089,-0.192654,TRAD_TO_SMART_MEX
CO7 8HL,51.841874,1.0364,MEDIUM_PRESSURE
TA4 2LY,51.039851,-3.308018,TRAD_TO_SMART_MEX
SG8 5QN,52.135427,-0.007007,MEDIUM_PRESSURE
HG3 2DJ,54.023882,-1.568549,SITE_INVESTIGATION
SW10 9HG,51.487015,-0.189746,TRAD_TO_SMART_MEX
HP7 9HZ,51.672134,-0.588599,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DL10 7DY,54.408932,-1.713943,TRAD_TO_SMART_MEX
LS17 9DJ,53.881419,-1.44016,COMMS_HUB_REPLACEMENT
YO16 6RJ,54.095985,-0.18192,THREE_PHASE
DA14 4LU,51.433197,0.117086,SMART_TO_SMART_MEX
DL9 4NL,54.38188,-1.691575,SMART_TO_SMART_MEX
LE7 9DA,52.650332,-0.943444,COMMS_HUB_REPLACEMENT
AB41 9GW,57.369358,-2.061933,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
NE20 9LL,55.031817,-1.771903,SMART_TO_SMART_MEX
EH14 7NA,55.879608,-3.348732,TRAD_TO_SMART_MEX
SN8 4JL,51.36851,-1.775155,TRAD_TO_SMART_MEX
TA23 0HQ,51.174592,-3.327492,TRAD_TO_SMART_MEX
PR2 1QZ,53.76313,-2.762525,TRAD_TO_SMART_MEX
GU25 4RT,51.40118,-0.568054,SMART_TO_SMART_MEX
TA24 5NW,51.206411,-3.47793,SMART_TO_SMART_MEX
CO4 3BP,51.890698,0.921519,COMMS_HUB_REPLACEMENT
DA14 4NQ,51.428302,0.115752,POWER_CYCLE
M28 2PH,53.496567,-2.378541,SMART_TO_SMART_MEX
NG11 7HG,52.919503,-1.161738,NEW_CONNECTION
OL6 8BW,53.510724,-2.079096,SMART_TO_SMART_MEX
BA12 8LX,51.20133,-2.190897,POWER_CYCLE
PH33 6JS,56.808348,-5.117858,SMART_TO_SMART_MEX
CF40 1NZ,51.606854,-3.43992,POWER_CYCLE
OX12 7GE,51.596085,-1.402303,SMART_TO_SMART_MEX
YO18 7LJ,54.236195,-0.725873,TRAD_TO_SMART_MEX
M34 3PA,53.463357,-2.119765,TRAD_TO_SMART_MEX
KA7 4LW,55.404061,-4.760182,TRAD_TO_SMART_MEX
WA3 6TX,53.428901,-2.507598,SMART_TO_SMART_MEX
EH6 4NQ,55.980163,-3.197222,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PE25 2SW,53.147659,0.338299,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EH14 1PB,55.931144,-3.237197,SMART_TO_SMART_MEX
LA2 6NN,54.079204,-2.753834,POWER_CYCLE
NR28 0DQ,52.829076,1.395029,METER_MOVE
SE11 4NH,51.492074,-0.10696,TRAD_TO_SMART_MEX
SW8 1HD,51.481267,-0.122732,TRACE_AND_LABEL
CV4 9JS,52.400503,-1.58313,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
G77 5XE,55.764714,-4.340814,METER_REMOVAL
AB31 6NA,57.02038,-2.635499,SITE_INVESTIGATION
SW19 5AS,51.429538,-0.211674,THREE_PHASE
ML9 3NX,55.697777,-3.996878,POWER_CYCLE
MK3 5SW,51.976634,-0.74409,TRAD_TO_SMART_MEX
N14 7HX,51.615784,-0.125492,TRAD_TO_SMART_MEX
AB52 6HE,57.343542,-2.608026,TRAD_TO_SMART_MEX
BD16 4JJ,53.850453,-1.835932,POWER_CYCLE
DH7 6DH,54.826393,-1.627293,SMART_TO_SMART_MEX
EN4 8BU,51.644535,-0.166641,TRAD_TO_SMART_MEX
LE7 7FY,52.671094,-1.193473,COMMS_HUB_REPLACEMENT
KA21 5NS,55.640446,-4.786123,POWER_CYCLE
EX39 4AD,51.017747,-4.192377,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
LS26 9BQ,53.729593,-1.401056,SITE_INVESTIGATION
NN14 1GN,52.373235,-0.816535,SMART_TO_SMART_MEX
N12 0DS,51.610474,-0.176957,SITE_INVESTIGATION
LS22 5BQ,53.908099,-1.408994,POWER_CYCLE
BA22 9DG,50.915585,-2.704572,TRAD_TO_SMART_MEX
EX5 3DX,50.765533,-3.441473,POWER_CYCLE
OX25 2BD,51.88182,-1.145353,COMMS_HUB_REPLACEMENT
HD7 5NN,53.624508,-1.854286,SMART_TO_SMART_MEX
G61 1AW,55.904078,-4.327253,POWER_CYCLE
GU29 0PJ,51.019058,-0.793208,TRAD_TO_SMART_MEX
CV6 2HX,52.444331,-1.524403,POWER_CYCLE
IG7 4GY,51.610499,0.142555,SMART_TO_SMART_MEX
WF8 2SR,53.697887,-1.29306,POWER_CYCLE
SS9 2UX,51.546592,0.632988,COMMS_HUB_REPLACEMENT
HR8 1LW,52.054208,-2.416962,TRAD_TO_SMART_MEX
RM4 1XS,51.647751,0.113536,TRAD_TO_SMART_MEX
GL52 6LG,51.888383,-2.049602,SMART_TO_SMART_MEX
M33 6WG,53.425327,-2.329678,SMART_TO_SMART_MEX
ME3 9HW,51.427044,0.554794,COMMS_HUB_REPLACEMENT
BN24 5EW,50.815932,0.287504,COMMS_HUB_REPLACEMENT
BD23 1NE,53.965057,-2.026211,POWER_CYCLE
AB31 5PE,57.059369,-2.472822,THREE_PHASE
TS10 3NB,54.612812,-1.054857,SMART_TO_SMART_MEX
BS29 6HL,51.328497,-2.876117,SMART_TO_SMART_MEX
BS29 6HL,51.328497,-2.876117,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
W3 6AW,51.507354,-0.267057,NEW_CONNECTION
EH10 5JL,55.9241,-3.216392,THREE_PHASE
HP3 9EG,51.743508,-0.468414,SITE_INVESTIGATION
EX34 8LN,51.194201,-4.157209,SMART_TO_SMART_MEX
CF38 2SS,51.551126,-3.360955,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
LA14 3LF,54.105781,-3.252741,NEW_CONNECTION
CF15 9TA,51.528557,-3.297428,SMART_TO_SMART_MEX
BS4 3EN,51.442669,-2.56837,TRAD_TO_SMART_MEX
NW9 4FQ,51.593932,-0.24562,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
CV32 6QP,52.322433,-1.542904,SMART_TO_SMART_MEX
CH43 2JE,53.383952,-3.052876,METER_MOVE
EX14 4XX,50.85301,-3.217284,SITE_INVESTIGATION
DG10 9RQ,55.300168,-3.531048,SITE_INVESTIGATION
PL6 5DH,50.408246,-4.127593,SITE_INVESTIGATION
LE1 1WB,52.636431,-1.127621,TRAD_TO_SMART_MEX
ST17 9QQ,52.785601,-2.124609,SMART_TO_SMART_MEX
KY13 8RH,56.217741,-3.432104,TRAD_TO_SMART_MEX
PE16 6US,52.466749,0.037701,SITE_INVESTIGATION
IP21 4AQ,52.357177,1.179172,COMMS_HUB_REPLACEMENT
S5 0AP,53.433953,-1.451338,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
G71 7FX,55.847263,-4.094236,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PL31 2UE,50.474989,-4.727245,COMMS_HUB_REPLACEMENT
SM1 3JB,51.377588,-0.198205,COMMS_HUB_REPLACEMENT
DE11 9BD,52.769287,-1.558869,SITE_INVESTIGATION
YO22 5AA,54.45987,-0.66292,POWER_CYCLE
IV22 2HU,57.835819,-5.577123,POWER_CYCLE
DN15 9PY,53.65703,-0.601325,SMART_TO_SMART_MEX
PO18 9JZ,50.940475,-0.839736,SITE_INVESTIGATION
G33 6GA,55.889977,-4.128133,TRAD_TO_SMART_MEX
DN15 8XS,53.600144,-0.68014,COMMS_HUB_REPLACEMENT
WS14 9BY,52.671489,-1.826386,METER_MOVE
DN36 5YA,53.509107,-0.065127,SMART_TO_SMART_MEX
RG4 8TS,51.480951,-0.962825,POWER_CYCLE
TN4 8LJ,51.121429,0.239373,SMART_TO_SMART_MEX
EH7 5BF,55.961223,-3.1629,SMART_TO_SMART_MEX
NG23 7RG,53.14413,-0.759079,TRAD_TO_SMART_MEX
IV40 8DR,57.281289,-5.527885,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
IV30 8UU,57.642671,-3.451358,POWER_CYCLE
DH3 4BA,54.873407,-1.571897,TRAD_TO_SMART_MEX
CR2 0PL,51.348028,-0.094122,SMART_TO_SMART_MEX
LA2 8JN,54.105664,-2.633673,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
AB41 7JD,57.45758,-2.271331,POWER_CYCLE
IV18 0AU,57.689416,-4.164295,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PL14 6DP,50.454333,-4.475712,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
NP20 7AU,51.611163,-3.031233,POWER_CYCLE
BB7 4DR,53.90889,-2.303018,SITE_INVESTIGATION
SR8 3UQ,54.77767,-1.358831,SITE_INVESTIGATION
KY1 1NZ,56.106355,-3.163752,SMART_TO_SMART_MEX
CR0 1AJ,51.365995,-0.100157,POWER_CYCLE
LU4 0UG,51.90284,-0.493395,TRAD_TO_SMART_MEX
OX2 6RF,51.764886,-1.270144,SITE_INVESTIGATION
TA18 7TD,50.872907,-2.710524,COMMS_HUB_REPLACEMENT
YO12 4QH,54.238388,-0.442685,TRACE_AND_LABEL
YO26 6HF,53.981728,-1.148532,TRAD_TO_SMART_MEX
KY11 1BE,56.026713,-3.405784,SMART_TO_SMART_MEX
SK10 2UF,53.277344,-2.130836,NEW_CONNECTION
G13 1LY,55.889659,-4.324759,SMART_TO_SMART_MEX
BH15 3ET,50.734524,-1.976581,SMART_TO_SMART_MEX
LL12 8NF,53.08476,-2.969697,POWER_CYCLE
BD20 5AP,53.878204,-1.887799,POWER_CYCLE
RG9 5SU,51.5794,-1.031829,SMART_TO_SMART_MEX
SA3 5BT,51.595029,-3.998047,SMART_TO_SMART_MEX
PE30 3FG,52.784888,0.43198,TRAD_TO_SMART_MEX
LS12 5NN,53.795387,-1.62881,SITE_INVESTIGATION
PA42 7BD,55.6296,-6.186278,POWER_CYCLE
DD11 3HH,56.562793,-2.615796,SITE_INVESTIGATION
PH1 0BF,56.422069,-3.494216,POWER_CYCLE
SA62 5PZ,51.926199,-4.996554,TRAD_TO_SMART_MEX
KT18 5UD,51.31362,-0.238164,METER_REMOVAL
BS35 1PJ,51.623279,-2.550287,COMMS_HUB_REPLACEMENT
WD25 0DE,51.687596,-0.396954,SITE_INVESTIGATION
NE15 9QX,54.996602,-1.777448,SMART_TO_SMART_MEX
ST7 2ZQ,53.094741,-2.289333,SMART_TO_SMART_MEX
OX12 0AA,51.60358,-1.42339,SMART_TO_SMART_MEX
YO21 3NJ,54.485227,-0.636592,TRAD_TO_SMART_MEX
LL53 5AN,52.88083,-4.41882,SMART_TO_SMART_MEX
PR3 2BD,53.823986,-2.674577,POWER_CYCLE
DG6 4UB,54.808497,-4.179439,SITE_INVESTIGATION
DE24 8SG,52.896975,-1.435977,NEW_CONNECTION
EH12 9BS,55.929098,-3.325819,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
ME19 4JG,51.271286,0.400445,NEW_CONNECTION
NE65 9BZ,55.310391,-1.635091,TRAD_TO_SMART_MEX
CH46 3SS,53.415058,-3.109013,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PL34 0EU,50.643702,-4.73327,SMART_TO_SMART_MEX
KW15 1XB,58.977085,-2.945066,SITE_INVESTIGATION
SE10 9PR,51.485119,0.003139,SITE_INVESTIGATION
WF9 1EF,53.618187,-1.28703,SITE_INVESTIGATION
LS14 3FE,53.863287,-1.453287,POWER_CYCLE
BB9 5SF,53.825846,-2.231321,SMART_TO_SMART_MEX
SP3 6PN,51.061099,-2.08461,TRAD_TO_SMART_MEX
BA1 1XA,51.379792,-2.364765,POWER_CYCLE
SG16 6AT,52.031315,-0.285242,SITE_INVESTIGATION
WF11 9LX,53.732331,-1.198834,THREE_PHASE
EX34 7HL,51.163792,-4.183509,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
AB15 9EA,57.110779,-2.205507,COMMS_HUB_REPLACEMENT
LL14 6DY,52.988341,-3.043808,POWER_CYCLE
NE66 3QY,55.462378,-1.667534,TRACE_AND_LABEL
AB51 3WX,57.280774,-2.389393,TRAD_TO_SMART_MEX
DN5 7TW,53.530904,-1.174518,SMART_TO_SMART_MEX
TN40 1HN,50.839691,0.474502,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PH33 7BA,56.835068,-5.100718,SITE_INVESTIGATION
BS48 2AX,51.431359,-2.776492,SMART_TO_SMART_MEX
EH4 2EH,55.957103,-3.235847,SITE_INVESTIGATION
SG16 6HJ,52.027827,-0.282868,TRAD_TO_SMART_MEX
WF15 6AT,53.714617,-1.697049,POWER_CYCLE
PL27 6QS,50.560413,-4.882172,THREE_PHASE
LL11 3EG,53.051704,-3.057543,TRAD_TO_SMART_MEX
LL42 1DX,52.739716,-4.031174,MEDIUM_PRESSURE
SW18 5JL,51.448228,-0.199503,POWER_CYCLE
LA1 5EP,54.043097,-2.818863,POWER_CYCLE
N18 2UF,51.615837,-0.06722,SMART_TO_SMART_MEX
SW16 2HZ,51.42555,-0.117248,SMART_TO_SMART_MEX
TW7 5HF,51.480009,-0.330941,TRACE_AND_LABEL
WF9 2TJ,53.599857,-1.283636,TRAD_TO_SMART_MEX
DN41 7QT,53.574867,-0.166565,SMART_TO_SMART_MEX
CT19 5QU,51.087615,1.179147,SMART_TO_SMART_MEX
SK2 7DB,53.39473,-2.127,SMART_TO_SMART_MEX
BS6 7LZ,51.47571,-2.610062,POWER_CYCLE
SS2 4BZ,51.550022,0.723028,TRAD_TO_SMART_MEX
PR3 1NR,53.900734,-2.782882,POWER_CYCLE
FK14 7EF,56.162157,-3.685577,TRAD_TO_SMART_MEX
WA14 2BB,53.387018,-2.357784,SITE_INVESTIGATION
FK2 0XR,55.989605,-3.718892,SMART_TO_SMART_MEX
